constraint,mode,policy_pretty,num_rules,num_state_literals,num_goal_literals,has_vacuous_goal_predicate,has_disconnected_goal_var,train_solve_rate,eval_solve_rate,progress,steps,noops,current_leaf_score,score_no_step_penalty,score_no_noop_penalty,score_progress_only,score_lexicographic_tuple,solves_B1,solves_B2,solves_B3,solves_B4
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ pick(?b_0, ?r_1)",1,1,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ pick(?b_0, ?r_1)",1,1,1,False,False,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ ¬Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ Goal[at_robot(?r_1)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ ¬Goal[at_robot(?r_1)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ Goal[carrying(?b_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ ¬Goal[carrying(?b_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ Goal[handempty()] ⇒ pick(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ∧ ¬Goal[handempty()] ⇒ pick(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?aux_0) ⇒ pick(?b_0, ?r_1)",1,1,0,False,False,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ Goal[at_ball(?b_0, ?aux_0)] ⇒ pick(?b_0, ?r_1)",1,2,1,False,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,2,1,True,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ Goal[at_ball(?b_0, ?aux_0)] ⇒ pick(?b_0, ?r_1)",1,2,1,False,True,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,2,1,True,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ Goal[at_ball(?b_0, ?aux_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,False,True,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ handempty() ∧ Goal[at_ball(?b_0, ?aux_0)] ⇒ pick(?b_0, ?r_1)",1,2,1,False,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ handempty() ∧ Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,2,1,True,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ Goal[at_ball(?b_0, ?aux_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,False,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: handempty() ∧ Goal[at_ball(?b_0, ?aux_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,False,True,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: handempty() ∧ Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,1,1,True,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: Goal[at_ball(?b_0, ?aux_0)] ⇒ pick(?b_0, ?r_1)",1,0,1,False,True,0.0,0.0,0.0,1.0,2,-0.11,-0.1,-0.01,0.0,"[0.0, 0.0, -1.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: Goal[at_robot(?aux_0)] ⇒ pick(?b_0, ?r_1)",1,0,1,True,True,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ∧ Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ∧ ¬Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ∧ Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ∧ ¬Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ∧ Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ∧ ¬Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ at_robot(?r_1) ⇒ drop(?b_0, ?r_1)",1,2,0,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ∧ Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ∧ ¬Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ∧ Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ∧ ¬Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ∧ Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ∧ ¬Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ carrying(?b_0) ⇒ drop(?b_0, ?r_1)",1,2,0,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ∧ Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ∧ ¬Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ∧ Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ∧ ¬Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ∧ Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ∧ ¬Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ handempty() ⇒ drop(?b_0, ?r_1)",1,2,0,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,1,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,1,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ ¬Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ ¬Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ∧ ¬Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_ball(?b_0, ?r_1) ⇒ drop(?b_0, ?r_1)",1,1,0,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ ¬Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ ¬Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ∧ ¬Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ carrying(?b_0) ⇒ drop(?b_0, ?r_1)",1,2,0,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ ¬Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ ¬Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ∧ ¬Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ handempty() ⇒ drop(?b_0, ?r_1)",1,2,0,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,1,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,1,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ ¬Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ ¬Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ∧ ¬Goal[handempty()] ⇒ drop(?b_0, ?r_1)",1,1,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: at_robot(?r_1) ⇒ drop(?b_0, ?r_1)",1,1,0,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ handempty() ∧ Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ handempty() ∧ ¬Goal[at_ball(?b_0, ?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,False,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ handempty() ∧ Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ handempty() ∧ ¬Goal[at_robot(?r_1)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
none,exhaustive,"ρ_1: carrying(?b_0) ∧ handempty() ∧ Goal[carrying(?b_0)] ⇒ drop(?b_0, ?r_1)",1,2,1,True,False,0.0,0.0,0.0,0.0,2,-0.1,-0.1,0.0,0.0,"[0.0, 0.0, -0.0, -2.0]",False,False,False,False
